Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
10,1,,DQL31,DISCARD,C5;Q3;J0,0.0,[ 4.  6.  7.  7.  7.  8.  8.  8.  8.  9.  9.  9. 10. 10.  0.  0.  0.],[ 7. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'C5;Q3;J0', 'pass']",,,,
10,1,,Random0,DISCARD,C3;Q3;J0,0.0,[ 4.  5.  7.  7.  7.  8.  9. 10. 10. 10. 10. 11. 12.  0.  0.  0.  0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q3;J0', 'C3;Q3;J1', 'pass']",,,,
10,1,,Random1,DISCARD,pass,0.0,[ 6.  6.  6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,1,,Random2,DISCARD,pass,0.0,[ 1.  2.  2.  4.  4.  5.  6.  6.  8.  8.  9.  9. 10. 10. 11.  0.  0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,1,,DQL31,DISCARD,pass,0.0,[ 4.  6.  7.  7.  7.  8.  8.  8.  8.  9.  9.  9. 10. 10.  0.  0.  0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random0,DECLARE_PIZZA,,,,,,,,,,
10,2,,Random0,DISCARD,C10;Q1;J0,0.0,[ 4.  5.  7.  7.  7.  8.  9. 10. 10. 10. 11. 12.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q1;J0', 'C4;Q1;J1', 'C5;Q1;J0', 'C5;Q1;J1', 'C7;Q1;J0', 'C7;Q1;J1', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q3;J0', 'C7;Q3;J1', 'C8;Q1;J0', 'C8;Q1;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C10;Q2;J0', 'C10;Q2;J1', 'C10;Q3;J0', 'C10;Q3;J1', 'C10;Q4;J0', 'C10;Q4;J1', 'C11;Q1;J0', 'C11;Q1;J1', 'C0;Q0;J1', 'pass']",,,,
10,2,,Random1,DISCARD,C6;Q2;J0,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C6;Q2;J0', 'C6;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
10,2,,Random2,DISCARD,C2;Q2;J0,0.0,[ 1.  4.  4.  5.  6.  6.  8.  8.  9.  9. 10. 10. 11.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q2;J0', 'C4;Q2;J0', 'pass']",,,,
10,2,,DQL31,DISCARD,pass,0.0,[ 4.  6.  7.  7.  7.  8.  8.  8.  8.  9.  9.  9. 10. 10.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,2,,Random0,DISCARD,pass,0.0,[ 4.  5.  7.  7.  7.  8.  9. 10. 10. 10. 11. 12.  0.  0.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,2,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random2,DECLARE_PIZZA,,,,,,,,,,
10,3,,Random2,DISCARD,C6;Q2;J0,0.0,[ 1.  4.  4.  5.  8.  8.  9.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
10,3,,DQL31,DISCARD,pass,0.0,[ 4.  6.  7.  7.  7.  8.  8.  8.  8.  9.  9.  9. 10. 10.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,3,,Random0,DISCARD,pass,0.0,[ 4.  5.  7.  7.  7.  8.  9. 10. 10. 10. 11. 12.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,3,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random2,DECLARE_PIZZA,,,,,,,,,,
10,4,,Random2,DISCARD,C9;Q2;J0,0.0,[ 1.  4.  4.  5.  8.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
10,4,,DQL31,DISCARD,C8;Q4;J0,0.0,[ 4.  6.  7.  7.  7.  9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'C7;Q3;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'pass']",,,,
10,4,,Random0,DISCARD,pass,0.0,[ 4.  5.  7.  7.  7.  8.  9. 10. 10. 10. 11. 12.  0.  0.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,4,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,4,,Random2,DISCARD,pass,0.0,[ 1.  4.  4.  5.  8.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,DQL31,DECLARE_PIZZA,,,,,,,,,,
10,5,,DQL31,DISCARD,C9;Q3;J0,0.0,[ 4.  6.  7.  7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
10,5,,Random0,DISCARD,C7;Q3;J1,0.0,[ 4.  5.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q3;J0', 'C7;Q3;J1', 'pass']",,,,
10,5,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,5,,Random2,DISCARD,pass,0.0,[ 1.  4.  4.  5.  8.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,5,,DQL31,DISCARD,pass,0.0,[ 4.  6.  7.  7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,,,Random0,DECLARE_PIZZA,,,,,,,,,,
10,6,,Random0,DISCARD,C5;Q1;J0,0.0,[ 4.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
10,6,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,6,,Random2,DISCARD,C4;Q2;J0,0.0,[ 1.  5.  8.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'pass']",,,,
10,6,,DQL31,DISCARD,pass,0.0,[ 4.  6.  7.  7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,6,,Random0,DISCARD,pass,0.0,[ 4.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random2,DECLARE_PIZZA,,,,,,,,,,
10,7,,Random2,DISCARD,C5;Q1;J0,0.0,[ 1.  8.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
10,7,,DQL31,DISCARD,C4;Q1;J0,0.0,[ 6.  7.  7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
10,7,,Random0,DISCARD,pass,0.0,[ 4.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,7,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,7,,Random2,DISCARD,C1;Q1;J0,0.0,[ 8.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'pass']",,,,
10,7,,DQL31,DISCARD,pass,0.0,[ 6.  7.  7.  7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random2,DECLARE_PIZZA,,,,,,,,,,
10,8,,Random2,DISCARD,C8;Q2;J0,0.0,[10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'C8;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
10,8,,DQL31,DISCARD,C7;Q3;J0,0.0,[ 6. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'C7;Q3;J0', 'pass']",,,,
10,8,,Random0,DISCARD,pass,0.0,[ 4.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,8,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,8,,Random2,DISCARD,pass,0.0,[10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,DQL31,DECLARE_PIZZA,,,,,,,,,,
10,9,,DQL31,DISCARD,C6;Q1;J0,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
10,9,,Random0,DISCARD,C4;Q1;J0,0.0,[ 8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
10,9,,Random1,DISCARD,pass,0.0,[ 6.  9.  9.  9. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,9,,Random2,DISCARD,pass,0.0,[10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,9,,DQL31,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random0,DECLARE_PIZZA,,,,,,,,,,
10,10,,Random0,DISCARD,C10;Q2;J0,0.0,[ 8.  9. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C8;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
10,10,,Random1,DISCARD,C9;Q3;J0,0.0,[ 6. 10. 10. 11. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
10,10,,Random2,DISCARD,pass,0.0,[10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,10,,DQL31,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,10,,Random0,DISCARD,pass,0.0,[ 8.  9. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random1,DECLARE_PIZZA,,,,,,,,,,
10,11,,Random1,DISCARD,C11;Q1;J0,0.0,[ 6. 10. 10. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C6;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'C11;Q6;J0', 'C11;Q7;J0', 'C11;Q8;J0', 'pass']",,,,
10,11,,Random2,DISCARD,C10;Q1;J0,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
10,11,,DQL31,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,11,,Random0,DISCARD,C9;Q1;J0,0.0,[ 8. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
10,11,,Random1,DISCARD,C6;Q1;J0,0.0,[10. 10. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'pass']",,,,
10,11,,Random2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,11,,Random0,DISCARD,pass,0.0,[ 8. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random1,DECLARE_PIZZA,,,,,,,,,,
10,12,,Random1,DISCARD,C10;Q1;J0,0.0,[10. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'C11;Q6;J0', 'C11;Q7;J0', 'pass']",,,,
10,12,,Random2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,12,,DQL31,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,12,,Random0,DISCARD,C8;Q1;J0,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
10,12,,Random1,DISCARD,pass,0.0,[10. 11. 11. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random0,DECLARE_PIZZA,,,,,,,,,,
10,13,,Random0,DISCARD,C11;Q1;J0,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
10,13,,Random1,DISCARD,C10;Q1;J0,0.0,[11. 11. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
10,13,,Random2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,13,,DQL31,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,13,,Random0,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,,,Random1,DECLARE_PIZZA,,,,,,,,,,
10,14,,Random1,DISCARD,C11;Q2;J0,0.0,[11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'C11;Q6;J0', 'C11;Q7;J0', 'pass']",,,,
10,14,,Random2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,14,,DQL31,DISCARD,C10;Q2;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q2;J0', 'pass']",,,,
10,14,,Random0,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,14,,Random1,DISCARD,pass,0.0,[11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,,,DQL31,DECLARE_PIZZA,,,,,,,,,,
10,15,,Random0,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
