Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
10,,,Random0,DECLARE_PIZZA,,,,,,,,,,
10,16,,Random0,DISCARD,C10;Q1;J0,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C9;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
10,16,,Random1,DISCARD,pass,0.0,[10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
10,16,,DQL_ATK,DISCARD,C8;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
10,16,,Random0,DISCARD,pass,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
10,17,,Random0,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
10,17,,Random1,DISCARD,pass,0.0,[10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
10,,,Random0,DECLARE_PIZZA,,,,,,,,,,
10,17,,SYSTEM,END_MATCH,,,,,,,"{'Random0': 'dishwasher', 'Random1': 'souschef', 'Random2': 'waiter', 'DQL_ATK': 'chef'}","{'Random2': 3, 'DQL_ATK': 2, 'Random0': 1, 'Random1': 0}","{'Random0': 131, 'Random1': 137, 'Random2': 122, 'DQL_ATK': 210}",
10,0,,SYSTEM,DEAL_CARDS,,,"[[1, 3, 4, 6, 6, 7, 7, 7, 8, 8, 9, 10, 10, 10, 10, 11, 12], [4, 5, 5, 5, 7, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11], [4, 5, 6, 8, 8, 9, 9, 9, 9, 10, 11, 11, 11, 11, 11, 11, 12], [2, 2, 3, 3, 4, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 10]]",,,,,,,
10,0,,SYSTEM,CARD_EXCHANGE,"['', '', [4, 5], 1, [10], [11, 12]]",,"[[3, 4, 6, 6, 7, 7, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 12], [5, 5, 7, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 11, 12], [4, 4, 5, 5, 6, 8, 8, 9, 9, 9, 9, 10, 11, 11, 11, 11, 11], [1, 2, 2, 3, 3, 4, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9]]",,,,,,,
11,0,,SYSTEM,NEW_MATCH,,,,,,,"{'Random0': 'waiter', 'Random1': 'dishwasher', 'Random2': 'chef', 'DQL_ATK': 'souschef'}",,"{'Random0': 13, 'Random1': 8, 'Random2': 24, 'DQL_ATK': 15}",
11,1,,Random2,DISCARD,C11;Q1;J0,0.0,[ 4.  4.  5.  5.  6.  8.  8.  9.  9.  9.  9. 10. 11. 11. 11. 11.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0']",,,,
11,1,,DQL_ATK,DISCARD,C6;Q3;J0,0.0,[1. 2. 2. 3. 3. 4. 5. 7. 7. 7. 8. 8. 8. 9. 0. 0. 0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C2;Q2;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C6;Q3;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'pass']",,,,
11,1,,Random0,DISCARD,pass,0.0,[ 3.  4.  6.  6.  7.  7.  7.  8.  8.  9. 10. 10. 10. 10. 10. 11. 12.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,1,,Random1,DISCARD,pass,0.0,[ 5.  5.  7.  8.  9.  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 11. 12.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,1,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8.  8.  9.  9.  9.  9. 10. 11. 11. 11. 11.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
11,2,,DQL_ATK,DISCARD,C7;Q3;J0,0.0,[1. 2. 2. 3. 3. 4. 5. 8. 8. 8. 9. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C2;Q2;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'pass']",,,,
11,2,,Random0,DISCARD,pass,0.0,[ 3.  4.  6.  6.  7.  7.  7.  8.  8.  9. 10. 10. 10. 10. 10. 11. 12.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,2,,Random1,DISCARD,pass,0.0,[ 5.  5.  7.  8.  9.  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 11. 12.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,2,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8.  8.  9.  9.  9.  9. 10. 11. 11. 11. 11.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
11,3,,DQL_ATK,DISCARD,C8;Q3;J0,0.0,[1. 2. 2. 3. 3. 4. 5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C2;Q2;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'pass']",,,,
11,3,,Random0,DISCARD,C7;Q3;J1,0.0,[ 3.  4.  6.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q3;J0', 'C7;Q3;J1', 'pass']",,,,
11,3,,Random1,DISCARD,pass,0.0,[ 5.  5.  7.  8.  9.  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 11. 12.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
11,3,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8.  8.  9.  9.  9.  9. 10. 11. 11. 11. 11.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
11,3,,DQL_ATK,DISCARD,pass,0.0,[1. 2. 2. 3. 3. 4. 5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7.  7. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
11,,,Random0,DECLARE_PIZZA,,,,,,,,,,
11,4,,Random0,DISCARD,C6;Q1;J0,0.0,[ 3.  4.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C4;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'C11;Q1;J0', 'pass']",,,,
11,4,,Random1,DISCARD,C5;Q2;J1,0.0,[ 7.  8.  9.  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 5.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C5;Q1;J1', 'C5;Q2;J0', 'C5;Q2;J1', 'pass']",,,,
11,4,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8.  8.  9.  9.  9.  9. 10. 11. 11. 11. 11.  0.],[ 5.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
11,4,,DQL_ATK,DISCARD,pass,0.0,[1. 2. 2. 3. 3. 4. 5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 5.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
11,4,,Random0,DISCARD,pass,0.0,[ 3.  4.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.],[ 5.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 5.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
11,,,Random1,DECLARE_PIZZA,,,,,,,,,,
11,5,,Random1,DISCARD,C10;Q4;J0,0.0,[ 7.  8.  9.  9.  9. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'pass']",,,,
11,5,,Random2,DISCARD,C9;Q4;J0,0.0,[ 4.  4.  5.  5.  6.  8.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.],[10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q4;J0', 'pass']",,,,
11,5,,DQL_ATK,DISCARD,pass,0.0,[1. 2. 2. 3. 3. 4. 5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,5,,Random0,DISCARD,pass,0.0,[ 3.  4.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.],[9. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,5,,Random1,DISCARD,pass,0.0,[ 7.  8.  9.  9.  9. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,Random2,DECLARE_PIZZA,,,,,,,,,,
11,6,,Random2,DISCARD,C8;Q1;J0,0.0,[ 4.  4.  5.  5.  6.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
11,6,,DQL_ATK,DISCARD,C3;Q2;J0,0.0,[1. 2. 2. 4. 5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C2;Q2;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'pass']",,,,
11,6,,Random0,DISCARD,pass,0.0,[ 3.  4.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,6,,Random1,DISCARD,pass,0.0,[ 7.  8.  9.  9.  9. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,6,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
11,7,,DQL_ATK,DISCARD,C2;Q2;J0,0.0,[1. 4. 5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C2;Q2;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
11,7,,Random0,DISCARD,pass,0.0,[ 3.  4.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,7,,Random1,DISCARD,pass,0.0,[ 7.  8.  9.  9.  9. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,7,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
11,8,,DQL_ATK,DISCARD,C1;Q1;J0,0.0,[4. 5. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
11,8,,Random0,DISCARD,pass,0.0,[ 3.  4.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,8,,Random1,DISCARD,pass,0.0,[ 7.  8.  9.  9.  9. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,8,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
11,9,,DQL_ATK,DISCARD,C5;Q1;J0,0.0,[4. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
11,9,,Random0,DISCARD,C3;Q1;J0,0.0,[ 4.  6.  8.  8.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C4;Q1;J0', 'pass']",,,,
11,9,,Random1,DISCARD,pass,0.0,[ 7.  8.  9.  9.  9. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,9,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,9,,DQL_ATK,DISCARD,pass,0.0,[4. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,Random0,DECLARE_PIZZA,,,,,,,,,,
11,10,,Random0,DISCARD,C10;Q3;J0,0.0,[ 4.  6.  8.  8.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q1;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'C11;Q1;J0', 'pass']",,,,
11,10,,Random1,DISCARD,C9;Q3;J0,0.0,[ 7.  8. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q3;J0', 'pass']",,,,
11,10,,Random2,DISCARD,pass,0.0,[ 4.  4.  5.  5.  6.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,10,,DQL_ATK,DISCARD,pass,0.0,[4. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,10,,Random0,DISCARD,pass,0.0,[ 4.  6.  8.  8.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,Random1,DECLARE_PIZZA,,,,,,,,,,
11,11,,Random1,DISCARD,C11;Q2;J0,0.0,[ 7.  8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'pass']",,,,
11,11,,Random2,DISCARD,C4;Q2;J0,0.0,[ 5.  5.  6.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'C5;Q2;J0', 'pass']",,,,
11,11,,DQL_ATK,DISCARD,pass,0.0,[4. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,11,,Random0,DISCARD,pass,0.0,[ 4.  6.  8.  8.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,11,,Random1,DISCARD,pass,0.0,[ 7.  8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,Random2,DECLARE_PIZZA,,,,,,,,,,
11,12,,Random2,DISCARD,C6;Q1;J0,0.0,[ 5.  5.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
11,12,,DQL_ATK,DISCARD,C4;Q1;J0,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
11,12,,Random0,DISCARD,pass,0.0,[ 4.  6.  8.  8.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,12,,Random1,DISCARD,pass,0.0,[ 7.  8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,12,,Random2,DISCARD,pass,0.0,[ 5.  5.  8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
11,,,DQL_ATK,DECLARE_PIZZA,,,,,,,,,,
11,13,,DQL_ATK,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
11,13,,Random0,DISCARD,C8;Q1;J0,0.0,[ 4.  6.  8.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'pass']",,,,
11,13,,Random1,DISCARD,C7;Q1;J0,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
11,13,,Random2,DISCARD,C5;Q2;J0,0.0,[ 8. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C5;Q2;J0', 'pass']",,,,
11,13,,Random0,DISCARD,pass,0.0,[ 4.  6.  8.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
